Nome da Marca;Tipo;Custo Unitario;Preco Unitario;ID Produto;Categoria
Southridge Video;Econômico;0,48;0,95;920;Acessório para Computador
Southridge Video;Econômico;0,48;0,95;921;Acessório para Computador
Southridge Video;Econômico;0,48;0,95;922;Acessório para Computador
Southridge Video;Econômico;1,01;1,99;923;Acessório para Computador
Southridge Video;Econômico;1,01;1,99;924;Acessório para Computador
Southridge Video;Econômico;1,01;1,99;925;Acessório para Computador
Southridge Video;Econômico;1,01;1,99;926;Acessório para Computador
A. Datum;Econômico;75,88;165;961;Câmera Digital
A. Datum;Econômico;59,32;129;1000;Câmera Digital
A. Datum;Econômico;68,06;148;1002;Câmera Digital
A. Datum;Econômico;75,88;165;1003;Câmera Digital
A. Datum;Econômico;59,32;129;1014;Câmera Digital
A. Datum;Econômico;68,06;148;1016;Câmera Digital
A. Datum;Econômico;75,88;165;1017;Câmera Digital
A. Datum;Econômico;59,32;129;1028;Câmera Digital
A. Datum;Econômico;68,06;148;1030;Câmera Digital
A. Datum;Econômico;75,88;165;1031;Câmera Digital
A. Datum;Econômico;143,48;312;1046;Câmera Digital SLR
A. Datum;Econômico;143,48;312;1050;Câmera Digital SLR
A. Datum;Econômico;143,48;312;1054;Câmera Digital SLR
A. Datum;Econômico;143,48;312;1058;Câmera Digital SLR
A. Datum;Econômico;143,48;312;1062;Câmera Digital SLR
A. Datum;Econômico;143,48;312;1066;Câmera Digital SLR
A. Datum;Econômico;143,48;312;1070;Câmera Digital SLR
A. Datum;Econômico;143,48;312;1074;Câmera Digital SLR
Fabrikam;Econômico;150,84;328;1115;Câmera Digital SLR
Fabrikam;Econômico;150,84;328;1119;Câmera Digital SLR
Fabrikam;Econômico;150,84;328;1123;Câmera Digital SLR
Fabrikam;Econômico;91,77;180;1188;Câmera e Filmadora
Fabrikam;Econômico;86,67;170;1189;Câmera e Filmadora
Fabrikam;Econômico;84,12;165;1190;Câmera e Filmadora
Fabrikam;Econômico;81,57;160;1191;Câmera e Filmadora
The Phone Company;Econômico;86,91;189;1423;Smartphone
The Phone Company;Econômico;91,97;200;1424;Smartphone
Fabrikam;Econômico;150,84;328;1127;Câmera Digital SLR
Fabrikam;Econômico;146,7;319;1130;Câmera Digital SLR
Fabrikam;Econômico;150,84;328;1131;Câmera Digital SLR
Fabrikam;Econômico;146,7;319;1134;Câmera Digital SLR
Fabrikam;Econômico;150,84;328;1135;Câmera Digital SLR
Fabrikam;Econômico;150,84;328;1139;Câmera Digital SLR
Fabrikam;Econômico;150,84;328;1143;Câmera Digital SLR
Fabrikam;Econômico;95,85;188;1236;Câmera e Filmadora
Fabrikam;Econômico;90,75;178;1237;Câmera e Filmadora
Fabrikam;Econômico;85,65;168;1238;Câmera e Filmadora
Fabrikam;Econômico;80,55;158;1239;Câmera e Filmadora
Fabrikam;Econômico;95,85;188;1243;Câmera e Filmadora
Fabrikam;Econômico;90,75;178;1244;Câmera e Filmadora
Fabrikam;Econômico;85,65;168;1245;Câmera e Filmadora
Fabrikam;Econômico;80,55;158;1246;Câmera e Filmadora
The Phone Company;Econômico;65,77;129;1480;Tablet
Southridge Video;Econômico;6,62;12,99;1576;Filme DVD
Southridge Video;Econômico;5,09;9,99;1584;Filme DVD
Southridge Video;Econômico;5,09;9,99;1589;Filme DVD
Southridge Video;Econômico;5,09;9,99;1594;Filme DVD
The Phone Company;Econômico;91,51;199;1420;Smartphone
The Phone Company;Econômico;91,51;199;1437;Smartphone
The Phone Company;Econômico;86,91;189;1440;Smartphone
The Phone Company;Econômico;91,97;200;1441;Smartphone
The Phone Company;Econômico;91,51;199;1454;Smartphone
The Phone Company;Econômico;65,77;129;1500;Tablet
The Phone Company;Econômico;65,77;129;1510;Tablet
Southridge Video;Econômico;56,08;109,99;1603;Filme DVD
Southridge Video;Econômico;56,08;109,99;1608;Filme DVD
Southridge Video;Econômico;56,08;109,99;1613;Filme DVD
Wide World Importers;Regular;91,95;199,95;49;Caneta Gravadora
Wide World Importers;Regular;91,95;199,95;50;Caneta Gravadora
Wide World Importers;Regular;91,95;199,95;51;Caneta Gravadora
Wide World Importers;Regular;91,95;199,95;52;Caneta Gravadora
Wide World Importers;Regular;83,24;181;61;Caneta Gravadora
Wide World Importers;Regular;83,24;181;62;Caneta Gravadora
Wide World Importers;Regular;83,24;181;63;Caneta Gravadora
Wide World Importers;Regular;83,24;181;64;Caneta Gravadora
Wide World Importers;Regular;83,24;181;65;Caneta Gravadora
Northwind Traders;Regular;45,98;99,99;83;Fone de Ouvido Bluetooth
Northwind Traders;Regular;45,98;99,99;84;Fone de Ouvido Bluetooth
Northwind Traders;Regular;45,98;99,99;85;Fone de Ouvido Bluetooth
Northwind Traders;Regular;45,98;99,99;86;Fone de Ouvido Bluetooth
Northwind Traders;Regular;45,98;99,99;87;Fone de Ouvido Bluetooth
Northwind Traders;Regular;49,69;149,99;88;Fone de Ouvido Bluetooth
Northwind Traders;Regular;49,69;149,99;89;Fone de Ouvido Bluetooth
Northwind Traders;Regular;49,69;149,99;90;Fone de Ouvido Bluetooth
Northwind Traders;Regular;49,69;149,99;91;Fone de Ouvido Bluetooth
Northwind Traders;Regular;49,69;149,99;92;Fone de Ouvido Bluetooth
Wide World Importers;Regular;55,18;120;98;Fone de Ouvido Bluetooth
Wide World Importers;Regular;55,18;120;99;Fone de Ouvido Bluetooth
Wide World Importers;Regular;55,18;120;100;Fone de Ouvido Bluetooth
Wide World Importers;Regular;55,18;120;101;Fone de Ouvido Bluetooth
Wide World Importers;Regular;52,88;115;102;Fone de Ouvido Bluetooth
Wide World Importers;Regular;52,88;115;103;Fone de Ouvido Bluetooth
Wide World Importers;Regular;52,88;115;104;Fone de Ouvido Bluetooth
Wide World Importers;Regular;52,88;115;105;Fone de Ouvido Bluetooth
Wide World Importers;Regular;61,16;132,99;106;Fone de Ouvido Bluetooth
Wide World Importers;Regular;61,16;132,99;107;Fone de Ouvido Bluetooth
Wide World Importers;Regular;61,16;132,99;108;Fone de Ouvido Bluetooth
Wide World Importers;Regular;61,16;132,99;109;Fone de Ouvido Bluetooth
Wide World Importers;Regular;61,16;132,99;110;Fone de Ouvido Bluetooth
Adventure Works;Regular;128,76;279,99;122;Televisão
Adventure Works;Regular;128,76;279,99;123;Televisão
Adventure Works;Regular;128,76;279,99;124;Televisão
Adventure Works;Regular;160,93;349,95;133;Televisão
Adventure Works;Regular;160,93;349,95;134;Televisão
Adventure Works;Regular;160,93;349,95;135;Televisão
Adventure Works;Regular;160,93;349,95;136;Televisão
Adventure Works;Regular;229,93;499,99;137;Televisão
Adventure Works;Regular;229,93;499,99;138;Televisão
Adventure Works;Regular;229,93;499,99;139;Televisão
Adventure Works;Regular;229,93;499,99;140;Televisão
Adventure Works;Regular;152,94;299,99;141;Televisão
Adventure Works;Regular;152,94;299,99;142;Televisão
Adventure Works;Regular;152,94;299,99;143;Televisão
Adventure Works;Regular;152,94;299,99;144;Televisão
Adventure Works;Regular;392,6;1184,97;149;Televisão
Adventure Works;Regular;392,6;1184,97;150;Televisão
Adventure Works;Regular;392,6;1184,97;151;Televisão
Adventure Works;Regular;392,6;1184,97;152;Televisão
Adventure Works;Regular;216,12;469,97;153;Televisão
Adventure Works;Regular;216,12;469,97;154;Televisão
Adventure Works;Regular;216,12;469,97;155;Televisão
Adventure Works;Regular;216,12;469,97;156;Televisão
Adventure Works;Regular;505,85;1099,99;157;Televisão
Adventure Works;Regular;505,85;1099,99;158;Televisão
Adventure Works;Regular;505,85;1099,99;159;Televisão
Adventure Works;Regular;505,85;1099,99;160;Televisão
Adventure Works;Regular;389,26;763,51;165;Televisão
Southridge Video;Regular;54,72;119;166;DVD
Southridge Video;Regular;59,32;129;168;DVD
Southridge Video;Regular;54,72;119;169;DVD
Southridge Video;Regular;50,13;109;170;DVD
Southridge Video;Regular;43,04;129,9;174;DVD
Southridge Video;Regular;53,76;116,9;175;DVD
Southridge Video;Regular;58,36;126,9;176;DVD
Southridge Video;Regular;54,72;119;179;DVD
Southridge Video;Regular;59,32;129;181;DVD
Southridge Video;Regular;54,72;119;182;DVD
Southridge Video;Regular;50,13;109;183;DVD
Southridge Video;Regular;43,04;129,9;187;DVD
Southridge Video;Regular;53,76;116,9;188;DVD
Southridge Video;Regular;58,36;126,9;189;DVD
Litware;Regular;275,46;599;192;Home Theater
Litware;Regular;321,44;699;193;Home Theater
Litware;Regular;293,85;639;195;Home Theater
Litware;Regular;275,46;599;198;Home Theater
Litware;Regular;261,66;569;199;Home Theater
Litware;Regular;252,47;549;200;Home Theater
Litware;Regular;321,44;699;201;Home Theater
Litware;Regular;316,85;689;202;Home Theater
Litware;Regular;264,72;799;203;Home Theater
Litware;Regular;275,46;599;205;Home Theater
Litware;Regular;261,66;569;206;Home Theater
Litware;Regular;266,26;579;207;Home Theater
Litware;Regular;275,46;599;208;Home Theater
Litware;Regular;321,44;699;209;Home Theater
Litware;Regular;293,85;639;211;Home Theater
Litware;Regular;275,46;599;214;Home Theater
Litware;Regular;261,66;569;215;Home Theater
Litware;Regular;252,47;549;216;Home Theater
Litware;Regular;321,44;699;217;Home Theater
Litware;Regular;316,85;689;218;Home Theater
Litware;Regular;264,72;799;219;Home Theater
Litware;Regular;275,46;599;221;Home Theater
Litware;Regular;261,66;569;222;Home Theater
Litware;Regular;266,26;579;223;Home Theater
Litware;Regular;275,46;599;224;Home Theater
Litware;Regular;321,44;699;225;Home Theater
Litware;Regular;293,85;639;227;Home Theater
Litware;Regular;275,46;599;230;Home Theater
Litware;Regular;261,66;569;231;Home Theater
Litware;Regular;252,47;549;232;Home Theater
Litware;Regular;321,44;699;233;Home Theater
Litware;Regular;316,85;689;234;Home Theater
Litware;Regular;264,72;799;235;Home Theater
Litware;Regular;275,46;599;237;Home Theater
Litware;Regular;261,66;569;238;Home Theater
Litware;Regular;266,26;579;239;Home Theater
Wide World Importers;Regular;321,44;699;635;Projetor
Wide World Importers;Regular;459,4;999;636;Projetor
Wide World Importers;Regular;116,75;229;637;Projetor
Wide World Importers;Regular;254,4;499;638;Projetor
Wide World Importers;Regular;152,08;459;639;Projetor
Wide World Importers;Regular;99,06;299;640;Projetor
Wide World Importers;Regular;115,43;251;641;Projetor
Proseware;Regular;73,12;159;642;Impressora, Scanner & Fax
Proseware;Regular;77,72;169;643;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;645;Impressora, Scanner & Fax
Proseware;Regular;72,56;219;646;Impressora, Scanner & Fax
Proseware;Regular;53,34;116;651;Impressora, Scanner & Fax
Proseware;Regular;55,64;121;652;Impressora, Scanner & Fax
Proseware;Regular;62,54;136;653;Impressora, Scanner & Fax
Proseware;Regular;59,32;129;654;Impressora, Scanner & Fax
A. Datum;Regular;86,45;188;948;Câmera Digital
A. Datum;Regular;88,79;268;949;Câmera Digital
A. Datum;Regular;84,84;184,5;952;Câmera Digital
A. Datum;Regular;86,68;188,5;953;Câmera Digital
A. Datum;Regular;85,95;186,9;954;Câmera Digital
A. Datum;Regular;90,55;196,9;955;Câmera Digital
A. Datum;Regular;91,05;198;956;Câmera Digital
A. Datum;Regular;76,53;231;957;Câmera Digital
The Phone Company;Regular;137,5;299;1523;Tablet
The Phone Company;Regular;109,45;238;1526;Tablet
The Phone Company;Regular;123,24;268;1527;Tablet
The Phone Company;Regular;117,27;255;1529;Tablet
The Phone Company;Regular;122,32;266;1530;Tablet
Southridge Video;Regular;44,1;95,9;911;Acessório para Computador
Southridge Video;Regular;44,1;95,9;912;Acessório para Computador
Southridge Video;Regular;44,1;95,9;913;Acessório para Computador
Southridge Video;Regular;44,1;95,9;914;Acessório para Computador
Fabrikam;Regular;215,15;422;1148;Câmera e Filmadora
Fabrikam;Regular;220,25;432;1149;Câmera e Filmadora
Fabrikam;Regular;209,54;411;1150;Câmera e Filmadora
Fabrikam;Regular;209,03;410;1151;Câmera e Filmadora
Fabrikam;Regular;331,32;1000;1152;Câmera e Filmadora
Fabrikam;Regular;330,99;999;1153;Câmera e Filmadora
Fabrikam;Regular;330,66;998;1154;Câmera e Filmadora
Fabrikam;Regular;324,69;980;1155;Câmera e Filmadora
Fabrikam;Regular;409,28;890;1160;Câmera e Filmadora
Fabrikam;Regular;404,68;880;1161;Câmera e Filmadora
Fabrikam;Regular;395,48;860;1162;Câmera e Filmadora
Fabrikam;Regular;390,88;850;1163;Câmera e Filmadora
Fabrikam;Regular;275,92;600;1168;Câmera e Filmadora
Fabrikam;Regular;260,28;566;1169;Câmera e Filmadora
Southridge Video;Regular;169,69;369;323;Sistema Audivisual para Carro
Southridge Video;Regular;229,93;500;324;Sistema Audivisual para Carro
Southridge Video;Regular;229,47;499;325;Sistema Audivisual para Carro
Southridge Video;Regular;152,44;299;326;Sistema Audivisual para Carro
Southridge Video;Regular;157,54;309;330;Sistema Audivisual para Carro
Southridge Video;Regular;162,64;319;333;Sistema Audivisual para Carro
Southridge Video;Regular;36,33;79;934;Acessório para Computador
Southridge Video;Regular;36,33;79;935;Acessório para Computador
Southridge Video;Regular;36,33;79;936;Acessório para Computador
Southridge Video;Regular;36,33;79;937;Acessório para Computador
A. Datum;Regular;66,26;200;945;Câmera Digital
A. Datum;Regular;66,26;200;959;Câmera Digital
Fabrikam;Regular;291,09;633;1170;Câmera e Filmadora
Fabrikam;Regular;301,21;655;1171;Câmera e Filmadora
Fabrikam;Regular;215,15;422;1172;Câmera e Filmadora
Fabrikam;Regular;220,25;432;1173;Câmera e Filmadora
Fabrikam;Regular;209,54;411;1174;Câmera e Filmadora
Fabrikam;Regular;209,03;410;1175;Câmera e Filmadora
Fabrikam;Regular;331,32;1000;1176;Câmera e Filmadora
Fabrikam;Regular;330,99;999;1177;Câmera e Filmadora
Fabrikam;Regular;330,66;998;1178;Câmera e Filmadora
Fabrikam;Regular;234,52;460;1223;Câmera e Filmadora
Fabrikam;Regular;341,26;1030;1224;Câmera e Filmadora
Adventure Works;Regular;188,13;369;425;Desktop
Adventure Works;Regular;254,86;499,9;426;Desktop
Adventure Works;Regular;215,68;469;427;Desktop
Adventure Works;Regular;275,87;599,9;429;Desktop
Adventure Works;Regular;188,13;369;431;Desktop
Adventure Works;Regular;254,86;499,9;432;Desktop
Adventure Works;Regular;275,46;599;434;Desktop
Adventure Works;Regular;188,13;369;436;Desktop
Proseware;Regular;53,34;116;680;Impressora, Scanner & Fax
Proseware;Regular;55,64;121;681;Impressora, Scanner & Fax
Proseware;Regular;62,54;136;682;Impressora, Scanner & Fax
Proseware;Regular;59,32;129;683;Impressora, Scanner & Fax
Proseware;Regular;73,58;160;684;Impressora, Scanner & Fax
Proseware;Regular;72,66;158;685;Impressora, Scanner & Fax
Proseware;Regular;68,52;149;686;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;687;Impressora, Scanner & Fax
Proseware;Regular;54,26;118;688;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;689;Impressora, Scanner & Fax
Proseware;Regular;74,96;163;695;Impressora, Scanner & Fax
Proseware;Regular;87,37;190;696;Impressora, Scanner & Fax
Proseware;Regular;67,6;147;697;Impressora, Scanner & Fax
Proseware;Regular;86,45;188;698;Impressora, Scanner & Fax
A. Datum;Regular;90,55;196,9;969;Câmera Digital
A. Datum;Regular;91,05;198;970;Câmera Digital
A. Datum;Regular;76,53;231;971;Câmera Digital
A. Datum;Regular;66,26;200;973;Câmera Digital
A. Datum;Regular;86,45;188;976;Câmera Digital
A. Datum;Regular;88,79;268;977;Câmera Digital
A. Datum;Regular;84,84;184,5;980;Câmera Digital
A. Datum;Regular;86,68;188,5;981;Câmera Digital
A. Datum;Regular;85,95;186,9;982;Câmera Digital
A. Datum;Regular;90,55;196,9;983;Câmera Digital
A. Datum;Regular;91,05;198;984;Câmera Digital
A. Datum;Regular;76,53;231;985;Câmera Digital
A. Datum;Regular;66,26;200;987;Câmera Digital
A. Datum;Regular;86,45;188;990;Câmera Digital
Fabrikam;Regular;390,88;850;1211;Câmera e Filmadora
Fabrikam;Regular;285,12;620;1216;Câmera e Filmadora
Fabrikam;Regular;255,68;556;1217;Câmera e Filmadora
Fabrikam;Regular;293,39;638;1218;Câmera e Filmadora
Fabrikam;Regular;305,81;665;1219;Câmera e Filmadora
Fabrikam;Regular;230,44;452;1220;Câmera e Filmadora
Fabrikam;Regular;245,74;482;1221;Câmera e Filmadora
Southridge Video;Regular;229,93;500;292;Sistema Audivisual para Carro
Southridge Video;Regular;229,47;499;293;Sistema Audivisual para Carro
Southridge Video;Regular;152,44;299;294;Sistema Audivisual para Carro
Southridge Video;Regular;157,54;309;298;Sistema Audivisual para Carro
Southridge Video;Regular;162,64;319;301;Sistema Audivisual para Carro
Southridge Video;Regular;321,44;699;304;Sistema Audivisual para Carro
Southridge Video;Regular;151,3;329;305;Sistema Audivisual para Carro
Southridge Video;Regular;169,69;369;306;Sistema Audivisual para Carro
Southridge Video;Regular;169,69;369;307;Sistema Audivisual para Carro
Southridge Video;Regular;229,93;500;308;Sistema Audivisual para Carro
Southridge Video;Regular;229,47;499;309;Sistema Audivisual para Carro
Southridge Video;Regular;152,44;299;310;Sistema Audivisual para Carro
Southridge Video;Regular;157,54;309;314;Sistema Audivisual para Carro
Southridge Video;Regular;162,64;319;317;Sistema Audivisual para Carro
Southridge Video;Regular;321,44;699;320;Sistema Audivisual para Carro
Southridge Video;Regular;151,3;329;321;Sistema Audivisual para Carro
Southridge Video;Regular;169,69;369;322;Sistema Audivisual para Carro
Wide World Importers;Regular;160,49;349;449;Desktop
Wide World Importers;Regular;257,06;559;451;Desktop
Wide World Importers;Regular;257,06;559;456;Desktop
Proseware;Regular;205,09;619;463;Monitor
Proseware;Regular;224,97;679;464;Monitor
Proseware;Regular;119,11;259;465;Monitor
Proseware;Regular;128,3;279;466;Monitor
Fabrikam;Regular;208,4;629;1108;Câmera Digital SLR
Fabrikam;Regular;144,52;436,2;1109;Câmera Digital SLR
Wide World Importers;Regular;205,09;619;519;Monitor
Wide World Importers;Regular;224,97;679;520;Monitor
Wide World Importers;Regular;119,11;259;521;Monitor
Wide World Importers;Regular;128,3;279;522;Monitor
Wide World Importers;Regular;82,32;179;524;Monitor
The Phone Company;Regular;105,31;229;1471;Tablet
The Phone Company;Regular;109,91;239;1472;Tablet
The Phone Company;Regular;123,7;269;1473;Tablet
The Phone Company;Regular;95,65;208;1474;Tablet
The Phone Company;Regular;105,77;230;1475;Tablet
The Phone Company;Regular;132,44;288;1476;Tablet
The Phone Company;Regular;133,36;290;1455;Smartphone
The Phone Company;Regular;138,42;301;1456;Smartphone
The Phone Company;Regular;137,96;300;1488;Tablet
The Phone Company;Regular;105,31;229;1491;Tablet
The Phone Company;Regular;109,91;239;1492;Tablet
The Phone Company;Regular;123,7;269;1493;Tablet
The Phone Company;Regular;95,65;208;1494;Tablet
The Phone Company;Regular;105,77;230;1495;Tablet
The Phone Company;Regular;132,44;288;1496;Tablet
The Phone Company;Regular;122,78;267;1497;Tablet
The Phone Company;Regular;137,96;300;1498;Tablet
Southridge Video;Regular;321,44;699;336;Sistema Audivisual para Carro
Southridge Video;Regular;151,3;329;337;Sistema Audivisual para Carro
Fabrikam;Regular;397,25;1199;338;Laptop
Fabrikam;Regular;404,63;879,9;339;Laptop
Fabrikam;Regular;376,63;819;340;Laptop
Fabrikam;Regular;444,69;967;341;Laptop
Fabrikam;Regular;275,46;599;342;Laptop
Fabrikam;Regular;364,12;1099;343;Laptop
Fabrikam;Regular;186,6;366;344;Laptop
Fabrikam;Regular;321,44;699;345;Laptop
Fabrikam;Regular;303,05;659;346;Laptop
Fabrikam;Regular;269,48;586;347;Laptop
Fabrikam;Regular;348,58;758;348;Laptop
Fabrikam;Regular;195,26;383;349;Laptop
Fabrikam;Regular;203,42;399;350;Laptop
Fabrikam;Regular;196,23;384,9;353;Laptop
Fabrikam;Regular;195,24;382,95;354;Laptop
Fabrikam;Regular;185,32;363,5;355;Laptop
Fabrikam;Regular;210,11;456,9;356;Laptop
Fabrikam;Regular;187,62;368;359;Laptop
Fabrikam;Regular;193,74;380;360;Laptop
Fabrikam;Regular;198,32;389;361;Laptop
Adventure Works;Regular;321,44;699;363;Laptop
Adventure Works;Regular;195,24;382,95;364;Laptop
Adventure Works;Regular;275,46;599;365;Laptop
Adventure Works;Regular;348,58;758;366;Laptop
Adventure Works;Regular;321,44;699;369;Laptop
Adventure Works;Regular;195,24;382,95;370;Laptop
Adventure Works;Regular;275,46;599;371;Laptop
Adventure Works;Regular;348,58;758;372;Laptop
Adventure Works;Regular;321,44;699;375;Laptop
Adventure Works;Regular;195,24;382,95;376;Laptop
Adventure Works;Regular;275,46;599;377;Laptop
Adventure Works;Regular;348,58;758;378;Laptop
Wide World Importers;Regular;459,4;999;614;Projetor
Wide World Importers;Regular;116,75;229;615;Projetor
Wide World Importers;Regular;254,4;499;616;Projetor
Wide World Importers;Regular;152,08;459;617;Projetor
Wide World Importers;Regular;99,06;299;618;Projetor
Wide World Importers;Regular;115,43;251;619;Projetor
Wide World Importers;Regular;321,44;699;624;Projetor
Wide World Importers;Regular;459,4;999;625;Projetor
Wide World Importers;Regular;116,75;229;626;Projetor
Wide World Importers;Regular;254,4;499;627;Projetor
Wide World Importers;Regular;152,08;459;628;Projetor
Wide World Importers;Regular;99,06;299;629;Projetor
Wide World Importers;Regular;115,43;251;630;Projetor
Adventure Works;Regular;321,44;699;381;Laptop
Adventure Works;Regular;195,24;382,95;382;Laptop
Adventure Works;Regular;275,46;599;383;Laptop
Adventure Works;Regular;348,58;758;384;Laptop
Adventure Works;Regular;321,44;699;387;Laptop
Adventure Works;Regular;195,24;382,95;388;Laptop
Adventure Works;Regular;275,46;599;389;Laptop
Wide World Importers;Regular;321,44;699;391;Laptop
Wide World Importers;Regular;195,24;382,95;392;Laptop
Wide World Importers;Regular;275,46;599;393;Laptop
Wide World Importers;Regular;348,58;758;394;Laptop
Wide World Importers;Regular;321,44;699;397;Laptop
Wide World Importers;Regular;195,24;382,95;398;Laptop
Wide World Importers;Regular;275,46;599;399;Laptop
Wide World Importers;Regular;348,58;758;400;Laptop
Wide World Importers;Regular;321,44;699;403;Laptop
Proseware;Regular;321,44;699;405;Laptop
Proseware;Regular;195,24;382,95;406;Laptop
Proseware;Regular;275,46;599;407;Laptop
Proseware;Regular;348,58;758;408;Laptop
Proseware;Regular;321,44;699;411;Laptop
Proseware;Regular;195,24;382,95;412;Laptop
Proseware;Regular;275,46;599;413;Laptop
Proseware;Regular;348,58;758;414;Laptop
Adventure Works;Regular;275,46;599;417;Desktop
Adventure Works;Regular;188,13;369;419;Desktop
Adventure Works;Regular;254,86;499,9;420;Desktop
Adventure Works;Regular;215,68;469;421;Desktop
Adventure Works;Regular;275,46;599;423;Desktop
Adventure Works;Regular;254,86;499,9;437;Desktop
Wide World Importers;Regular;257,06;559;439;Desktop
Wide World Importers;Regular;160,49;349;443;Desktop
Wide World Importers;Regular;257,06;559;445;Desktop
Proseware;Regular;82,32;179;468;Monitor
Proseware;Regular;205,09;619;477;Monitor
Proseware;Regular;224,97;679;478;Monitor
Proseware;Regular;119,11;259;479;Monitor
Proseware;Regular;128,3;279;480;Monitor
Proseware;Regular;82,32;179;482;Monitor
Adventure Works;Regular;205,09;619;491;Monitor
Adventure Works;Regular;224,97;679;492;Monitor
Adventure Works;Regular;119,11;259;493;Monitor
Adventure Works;Regular;128,3;279;494;Monitor
Adventure Works;Regular;82,32;179;496;Monitor
Adventure Works;Regular;205,09;619;505;Monitor
Adventure Works;Regular;224,97;679;506;Monitor
Adventure Works;Regular;119,11;259;507;Monitor
Adventure Works;Regular;128,3;279;508;Monitor
Adventure Works;Regular;82,32;179;510;Monitor
Wide World Importers;Regular;205,09;619;530;Monitor
Wide World Importers;Regular;224,97;679;531;Monitor
Wide World Importers;Regular;119,11;259;532;Monitor
Wide World Importers;Regular;128,3;279;533;Monitor
Wide World Importers;Regular;82,32;179;535;Monitor
Proseware;Regular;321,44;699;541;Projetor
Proseware;Regular;459,4;999;542;Projetor
Proseware;Regular;116,75;229;543;Projetor
Proseware;Regular;254,4;499;544;Projetor
Proseware;Regular;152,08;459;545;Projetor
Proseware;Regular;99,06;299;546;Projetor
Proseware;Regular;115,43;251;547;Projetor
Proseware;Regular;321,44;699;553;Projetor
Proseware;Regular;459,4;999;554;Projetor
Proseware;Regular;116,75;229;555;Projetor
Proseware;Regular;254,4;499;556;Projetor
Proseware;Regular;152,08;459;557;Projetor
Proseware;Regular;99,06;299;558;Projetor
Proseware;Regular;115,43;251;559;Projetor
Proseware;Regular;321,44;699;565;Projetor
Proseware;Regular;459,4;999;566;Projetor
Proseware;Regular;116,75;229;567;Projetor
Proseware;Regular;254,4;499;568;Projetor
Proseware;Regular;152,08;459;569;Projetor
Proseware;Regular;99,06;299;570;Projetor
Proseware;Regular;115,43;251;571;Projetor
Wide World Importers;Regular;321,44;699;613;Projetor
Proseware;Regular;73,58;160;655;Impressora, Scanner & Fax
Proseware;Regular;72,66;158;656;Impressora, Scanner & Fax
Proseware;Regular;68,52;149;657;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;658;Impressora, Scanner & Fax
Proseware;Regular;54,26;118;659;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;660;Impressora, Scanner & Fax
Proseware;Regular;74,96;163;666;Impressora, Scanner & Fax
Proseware;Regular;87,37;190;667;Impressora, Scanner & Fax
Proseware;Regular;67,6;147;668;Impressora, Scanner & Fax
Proseware;Regular;86,45;188;669;Impressora, Scanner & Fax
Proseware;Regular;90,13;196;670;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;671;Impressora, Scanner & Fax
Proseware;Regular;77,72;169;672;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;674;Impressora, Scanner & Fax
Proseware;Regular;72,56;219;675;Impressora, Scanner & Fax
Proseware;Regular;90,13;196;699;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;700;Impressora, Scanner & Fax
Proseware;Regular;77,72;169;701;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;703;Impressora, Scanner & Fax
Proseware;Regular;72,56;219;704;Impressora, Scanner & Fax
Proseware;Regular;53,34;116;709;Impressora, Scanner & Fax
Proseware;Regular;55,64;121;710;Impressora, Scanner & Fax
Proseware;Regular;62,54;136;711;Impressora, Scanner & Fax
Proseware;Regular;59,32;129;712;Impressora, Scanner & Fax
Proseware;Regular;73,58;160;713;Impressora, Scanner & Fax
Proseware;Regular;72,66;158;714;Impressora, Scanner & Fax
Proseware;Regular;68,52;149;715;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;716;Impressora, Scanner & Fax
Proseware;Regular;54,26;118;717;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;718;Impressora, Scanner & Fax
Proseware;Regular;74,96;163;724;Impressora, Scanner & Fax
Proseware;Regular;87,37;190;725;Impressora, Scanner & Fax
Proseware;Regular;67,6;147;726;Impressora, Scanner & Fax
Proseware;Regular;86,45;188;727;Impressora, Scanner & Fax
Proseware;Regular;90,13;196;728;Impressora, Scanner & Fax
Proseware;Regular;55,64;121;729;Impressora, Scanner & Fax
Proseware;Regular;62,54;136;730;Impressora, Scanner & Fax
Proseware;Regular;59,32;129;731;Impressora, Scanner & Fax
Proseware;Regular;73,58;160;732;Impressora, Scanner & Fax
Proseware;Regular;72,66;158;733;Impressora, Scanner & Fax
Proseware;Regular;68,52;149;734;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;735;Impressora, Scanner & Fax
Proseware;Regular;54,26;118;736;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;737;Impressora, Scanner & Fax
A. Datum;Regular;86,45;188;962;Câmera Digital
A. Datum;Regular;88,79;268;963;Câmera Digital
A. Datum;Regular;84,84;184,5;966;Câmera Digital
A. Datum;Regular;86,68;188,5;967;Câmera Digital
